Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a955e23380ff8110c7a0c69193d8864f2c8806dd254793047605d7ee93abc3c8,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
a08989230d22ac459023aabae4ae58d548f421af04532ad60a5b17a274a364bd,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
ed6380a1464cab27b31177196c6f8fe57891ba176d86479ec56b6872e975320a,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
71f6d592b8c37a22353043a89e4ca926ec96b5af6953fa093998494211511a7a,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
7fc486d31482c0e6ab794c97330397a1f65d57ab27bf0c8e4d8f4b99518f31a2,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
e64ab9e27b5ae115ffb50aac4b147e511b2e00a12f275cc2ac7fe87750138fd3,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
141485199da5d7785d874d115467c614542152a6a94ba46cfdb2d39da5b3ba52,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
7d6293bfe1b141a40ca40698d43d1f9dfb271af5f9dc0197171030b3193d85de,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
1cfeba1e64e9657e167403b8102c116dcbbbdc51033d2c2448ccc95c2f1570d5,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
5ffdc041ff0116f6aa41fb033946c149949ab540cd1d0b812cb3a9df6b654880,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
49b4046d96b3b36257bf2b7007e391a7c6e7ce19873b94d361757962d62fc387,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
4986fdd5164ffdc1da2e29f60bb1b038702604b34e26acd2b57a0940f59a9527,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
000fae5363fa1d2daf7f188ff7bc2cd7a92cd60cef8587925b3952a6663fd64e,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
51a85541c981e6adbbd5f45a4c66cd8b9eb5497dda21b8272ba4bff29c2a5e21,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
15af221527f25f70ed71c217f6711a29977646171683013457bbffc6123ede20,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
7954f16beee120b1918b23200a6f79c1e3a022f9c6c4b0e303fc68bdf1cb5c19,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
d32677aefb64ff2cbde2f65c01163e67eb69d93684ab6a2c8ed02c46dee8551c,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
5d981c7b4052775619870710c276b97e37d648be917ffd1d63357975c9e93c83,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
f1665b5062fddfa618e206d430e7678164ce6e876d7a6f566647600ebb410b7a,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
cf4e79162d5fb46eb6d10f6e9ee6b270ad98ef1a3fc9aca7508b20403921757d,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
b3fa17b92e9c9be2e2e63cc6f9e5e58b596dc44b7b25c08b7f888e1a830b888a,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
58bc82c89033124957d70f5eb446c74635a0ef65fa9764b36830b54dcd2eca2b,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
bb2405dabfcc63b12f07f537f72e60802a72823238e6f3008a0b130ddf12882c,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
b7a1aba0a1cbd24e37f32b87164f17076b319427dce493d04407bf29e30e0fba,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
54b17f9d9917bb8546a7bdc79e8ff84bd9909e7c8d40dcaf077fda21095e4a21,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
65e28a1da29674669200f1de38a721fcdd440293f0d9a19466acf6c8cf9f015e,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
b7d90797ef094083fba21c8e61a8b212f843e8e03aea47260acca90007a36dbf,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
a89df297fec965be7113ead149e734b7885d1894ee7c1cdc058cfb9bd7fb15d1,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
fd42032b2e2710e891cc8d2ff851ef77aac1bb514c5804645eff36f34b05a402,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
7628e12d162611a995aa07710c9af42e17120b178fb569f6c75af8416f68acbb,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
18d3366c6702bbf1c735748ad8b09a9bcb6b7bb918aa84e23dc3cbda852ee873,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
04eee959e7318fe32439efdd1aba6ac1d6c4851f2b00767c5014a4f5eefaa118,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
06428d6366ddfa38ca3d7150cc2f8555575fbd5defe947235d0c49328af45fc1,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
b312d5a9cc301a2130f005e7ac4867b702a2a6d9c93cdb8d946f4fb178a60d35,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
14b582fa90f17a7ee3200bfcfcfbb26b43c8cea1001ba815559a5f4e715111ac,2016-05,South Yorkshire Police,South Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
